LabVIEW Measurement	
Writer_Version	2
Reader_Version	2
Separator	Tab
Decimal_Separator	.
Multi_Headings	No
X_Columns	One
Time_Pref	Absolute
Operator	twtn4
Date	2023/08/24
Time	15:43:19.0324923499428664251
***End_of_Header***	
	
Notes	X values guaranteed valid only for Dev1/ai2							
Channels	7							
Samples	100	100	100	100	100	100	1	
Date	2023/08/24	2023/08/24	2023/08/24	2023/08/24	2023/08/24	2023/08/24	2023/08/24	
Time	15:43:19.0324923499428664251	15:43:19.032506349583808045	15:43:19.0325483487394635483	15:43:19.0325343490985219284	15:43:19.0325203494575803085	15:43:19.0325623483804051682	15:43:19.1345105171203613281	
Y_Unit_Label	Volts	Volts	Volts	Volts	Volts	Volts		
X_Dimension	Time	Time	Time	Time	Time	Time	Time	
X0	0.0000000000000000E+0	0.0000000000000000E+0	0.0000000000000000E+0	0.0000000000000000E+0	0.0000000000000000E+0	0.0000000000000000E+0	0.0000000000000000E+0	
Delta_X	0.001000	0.001000	0.001000	0.001000	0.001000	0.001000	1.000000	
***End_of_Header***								
X_Value	Dev1/ai2	Dev1/ai3	Dev1/ai17 (Filtered)	Dev1/ai1 (Filtered)	Dev1/ai16	Dev1/ai12 (Filtered)	Untitled	Comment
0.000000	16.177710	0.896541	-4.743705	-249.999810	0.413458	-250.000436	0.000000
0.001000	16.541336	0.864157	-4.708968	-249.998775	0.273275	-250.003038	
0.002000	16.376436	0.775100	-4.615952	-249.995958	0.339473	-250.010775	
0.003000	16.422946	0.888445	-4.445582	-249.990506	0.327791	-250.026942	
0.004000	16.401805	0.799388	-4.194165	-249.981583	0.296639	-250.054715	
0.005000	16.566705	0.799388	-3.868989	-249.968170	0.281063	-250.097178	
0.006000	16.494825	0.767004	-3.484591	-249.949185	0.230441	-250.157345	
0.007000	16.376436	0.912733	-3.059518	-249.923751	0.366730	-250.238167	
0.008000	16.376436	1.066559	-2.613574	-249.891187	0.327791	-250.342535	
0.009000	16.410261	0.872253	-2.165539	-249.850846	0.191502	-250.473284	
0.010000	16.448315	0.815580	-1.731797	-249.802000	0.199290	-250.633201	
0.011000	16.317241	0.896541	-1.326004	-249.743890	0.308321	-250.825008	
0.012000	16.291871	0.896541	-0.958889	-249.675785	0.460186	-251.051336	
0.013000	16.283415	0.839869	-0.637993	-249.596906	0.378412	-251.314716	
0.014000	16.367979	0.937022	-0.367663	-249.506529	0.284957	-251.617564	
0.015000	16.427174	0.783196	-0.148896	-249.404080	0.491337	-251.962159	
0.016000	16.363751	0.783196	0.020360	-249.289016	0.230441	-252.350642	
0.017000	16.346838	0.856061	0.143809	-249.160644	0.296639	-252.785015	
0.018000	16.346838	0.677947	0.225930	-249.018118	0.409564	-253.267147	
0.019000	16.410261	0.661755	0.272152	-248.860736	0.320003	-253.798776	
0.020000	16.452543	0.856061	0.288618	-248.688088	0.308321	-254.381540	
0.021000	16.439859	0.767004	0.281446	-248.499768	0.214866	-255.016993	
0.022000	16.194623	0.945118	0.256155	-248.295111	0.261593	-255.706630	
0.023000	16.562477	0.896541	0.217740	-248.073361	0.265487	-256.451906	
0.024000	16.431402	0.758908	0.171110	-247.834024	0.362836	-257.254241	
0.025000	16.372207	0.969406	0.121052	-247.576869	0.440716	-258.115026	
0.026000	16.329925	0.912733	0.071617	-247.301680	0.265487	-259.035620	
0.027000	16.494825	0.888445	0.025591	-247.008085	0.160350	-260.017365	
0.028000	16.435630	0.734620	-0.015453	-246.695658	0.273275	-261.061559	
0.029000	16.376436	0.985598	-0.050731	-246.364110	0.351155	-262.169437	
0.030000	16.384892	0.953214	-0.079787	-246.013287	0.366730	-263.342147	
0.031000	16.410261	0.847965	-0.102385	-245.643060	0.175926	-264.580735	
0.032000	16.503282	0.896541	-0.118653	-245.253267	0.300533	-265.886140	
0.033000	16.367979	0.807484	-0.129355	-244.843720	0.327791	-267.259188	
